id	biotype	type
FBgn0002787	protein_coding	genic
FBgn0033010	protein_coding	genic
FBgn0034139	protein_coding	genic
FBgn0033658	protein_coding	genic
FBgn0027513	protein_coding	genic
FBgn0010651	protein_coding	genic
FBti0061895	transposable_element	genic
FBgn0266010	ncRNA	genic
FBgn0050375	protein_coding	genic
FBgn0043533	protein_coding	genic
FBgn0034362	protein_coding	genic
FBtr0309603_df_nrg	ncRNA	genic
FBgn0266074	ncRNA	genic
FBgn0053442	rRNA	genic
FBti0064275	transposable_element	genic
FBti0215381	transposable_element	genic
FBti0060637	transposable_element	genic
FBti0061804	transposable_element	genic
FBgn0085231	protein_coding	genic
FBti0215333	transposable_element	genic
FBti0019042	transposable_element	genic
FBgn0263340	ncRNA	genic
FBti0061602	transposable_element	genic
FBtr0304316_df_nrg	ncRNA	genic
FBgn0033153	protein_coding	genic
FBti0061067	transposable_element	genic
FBgn0263341	ncRNA	genic
FBti0059685	transposable_element	genic
FBti0215117	transposable_element	genic
FBti0061734	transposable_element	genic
FBgn0039994	protein_coding	genic
FBgn0034573	protein_coding	genic
FBgn0034784	protein_coding	genic
FBgn0050215	tRNA	genic
FBgn0033744	protein_coding	genic
FBgn0028741	protein_coding	genic
FBti0063684	transposable_element	genic
FBti0060631	transposable_element	genic
FBgn0028560	protein_coding	genic
FBgn0050160	protein_coding	genic
FBgn0033032	protein_coding	genic
FBgn0021872	protein_coding	genic
FBti0060342	transposable_element	genic
FBgn0023175	protein_coding	genic
FBgn0011896	tRNA	genic
FBgn0034400	protein_coding	genic
FBgn0050125	protein_coding	genic
FBgn0022160	protein_coding	genic
FBgn0013756	protein_coding	genic
FBgn0034420	protein_coding	genic
FBgn0053140	protein_coding	genic
FBgn0003892	protein_coding	genic
FBgn0050298	tRNA	genic
FBgn0003071	protein_coding	genic
FBgn0034480	protein_coding	genic
FBgn0034364	protein_coding	genic
FBgn0262464	ncRNA	genic
FBgn0263076	protein_coding	genic
FBgn0262103	protein_coding	genic
FBti0063988	transposable_element	genic
FBgn0267656	ncRNA	genic
FBgn0034047	protein_coding	genic
FBti0060870	transposable_element	genic
FBgn0005654	protein_coding	genic
FBti0063797	transposable_element	genic
FBgn0263743	protein_coding	genic
FBgn0034834	protein_coding	genic
FBgn0034816	protein_coding	genic
FBti0062532	transposable_element	genic
FBti0061827	transposable_element	genic
FBti0059797	transposable_element	genic
FBti0061771	transposable_element	genic
FBti0018917	transposable_element	genic
FBgn0033374	protein_coding	genic
FBgn0002174	protein_coding	genic
FBti0062434	transposable_element	genic
FBgn0086028	snoRNA	genic
FBgn0050462	protein_coding	genic
FBgn0033781	protein_coding	genic
FBgn0034978	protein_coding	genic
FBti0064138	transposable_element	genic
FBgn0054040	protein_coding	genic
RR47158_transposable_element	transposable_element	genic
FBgn0050339	protein_coding	genic
FBgn0265976	ncRNA	genic
FBgn0050026	protein_coding	genic
FBgn0263760	protein_coding	genic
FBti0059868	transposable_element	genic
FBgn0069913	protein_coding	genic
FBti0061161	transposable_element	genic
FBti0061544	transposable_element	genic
FBti0018968	transposable_element	genic
FBti0060660	transposable_element	genic
FBti0063053	transposable_element	genic
FBti0060074	transposable_element	genic
FBgn0063496	protein_coding	genic
FBti0018979	transposable_element	genic
FBgn0053354	rRNA	genic
FBgn0033308	protein_coding	genic
FBgn0286727	snoRNA	genic
FBgn0034569	protein_coding	genic
FBgn0050008	protein_coding	genic
FBti0060525	transposable_element	genic
FBgn0050158	protein_coding	genic
FBgn0053539	tRNA	genic
FBti0215310	transposable_element	genic
FBgn0267791	protein_coding	genic
FBti0059971	transposable_element	genic
FBti0215318	transposable_element	genic
FBti0061766	transposable_element	genic
FBgn0010501	protein_coding	genic
FBti0060945	transposable_element	genic
FBgn0287212	protein_coding	genic
FBgn0050379	protein_coding	genic
FBti0018956	transposable_element	genic
FBgn0265363	ncRNA	genic
FBti0062507	transposable_element	genic
FBti0059768	transposable_element	genic
FBgn0263992	ncRNA	genic
FBgn0266626	ncRNA	genic
FBgn0260934	protein_coding	genic
FBti0060888	transposable_element	genic
FBgn0086600	snoRNA	genic
FBti0061286	transposable_element	genic
FBti0064277	transposable_element	genic
FBgn0053432	rRNA	genic
FBgn0024698	protein_coding	genic
FBgn0040730	protein_coding	genic
FBgn0033792	protein_coding	genic
FBgn0003114	protein_coding	genic
FBti0061135	transposable_element	genic
FBgn0267792	protein_coding	genic
FBgn0050395	protein_coding	genic
FBgn0263077	protein_coding	genic
FBgn0284246	protein_coding	genic
FBgn0033403	protein_coding	genic
FBgn0083941	protein_coding	genic
FBgn0034462	protein_coding	genic
FBgn0029175	protein_coding	genic
FBgn0033268	protein_coding	genic
FBgn0034973	protein_coding	genic
FBgn0034822	protein_coding	genic
FBgn0034710	protein_coding	genic
FBti0061239	transposable_element	genic
FBti0062357	transposable_element	genic
FBgn0034554	protein_coding	genic
FBgn0050094	protein_coding	genic
FBti0019004	transposable_element	genic
FBgn0263377	ncRNA	genic
FBti0060767	transposable_element	genic
FBgn0260477	protein_coding	genic
FBti0062366	transposable_element	genic
FBgn0085250	protein_coding	genic
FBgn0033283	protein_coding	genic
FBti0061345	transposable_element	genic
FBti0061001	transposable_element	genic
FBgn0033557	protein_coding	genic
RR48383_transposable_element	transposable_element	genic
FBgn0034324	protein_coding	genic
FBti0059726	transposable_element	genic
FBgn0063495	protein_coding	genic
FBgn0283521	protein_coding	genic
FBgn0265103	ncRNA	genic
FBgn0035020	protein_coding	genic
FBgn0262837	protein_coding	genic
FBti0215108	transposable_element	genic
FBgn0265541	pseudogene	genic
FBgn0033925	protein_coding	genic
FBgn0263000	protein_coding	genic
FBgn0033067	protein_coding	genic
FBgn0033687	protein_coding	genic
FBgn0263517	ncRNA	genic
FBti0018920	transposable_element	genic
FBgn0034180	protein_coding	genic
FBgn0033629	protein_coding	genic
FBgn0033926	protein_coding	genic
FBti0019006	transposable_element	genic
FBti0060885	transposable_element	genic
FBgn0033680	protein_coding	genic
FBgn0263336	ncRNA	genic
FBti0061454	transposable_element	genic
FBgn0284083	protein_coding	genic
FBgn0033373	protein_coding	genic
FBgn0050509	tRNA	genic
FBti0063853	transposable_element	genic
FBgn0263021	protein_coding	genic
FBti0060117	transposable_element	genic
FBgn0033515	protein_coding	genic
FBgn0033238	protein_coding	genic
FBti0062493	transposable_element	genic
FBgn0053363	pseudogene	genic
RR48363_transposable_element	transposable_element	genic
FBti0063238	transposable_element	genic
FBgn0266637	ncRNA	genic
FBgn0034840	protein_coding	genic
FBgn0033199	protein_coding	genic
FBti0061256	transposable_element	genic
FBgn0034528	protein_coding	genic
FBgn0266621	ncRNA	genic
FBti0060604	transposable_element	genic
FBgn0033942	protein_coding	genic
FBgn0265974	protein_coding	genic
FBti0018946	transposable_element	genic
FBgn0034181	protein_coding	genic
FBgn0033260	protein_coding	genic
FBgn0034085	protein_coding	genic
FBgn0034422	protein_coding	genic
FBgn0034251	protein_coding	genic
FBgn0034543	protein_coding	genic
FBti0060280	transposable_element	genic
FBti0063100	transposable_element	genic
FBti0061484	transposable_element	genic
FBgn0011850	tRNA	genic
FBti0018952	transposable_element	genic
FBgn0086659	snoRNA	genic
FBti0060640	transposable_element	genic
FBgn0033085	protein_coding	genic
FBgn0005636	protein_coding	genic
FBti0060260	transposable_element	genic
FBgn0027495	protein_coding	genic
RR49755_transposable_element	transposable_element	genic
FBgn0034184	protein_coding	genic
FBgn0013763	protein_coding	genic
FBti0059675	transposable_element	genic
FBti0060223	transposable_element	genic
FBgn0034936	protein_coding	genic
FBgn0033475	protein_coding	genic
FBtr0472704_df_nrg	ncRNA	genic
FBti0063123	transposable_element	genic
FBgn0053757	protein_coding	genic
FBgn0265297	protein_coding	genic
FBgn0040502	protein_coding	genic
FBgn0035085	protein_coding	genic
FBgn0266642	ncRNA	genic
RR49857_transposable_element	transposable_element	genic
FBgn0035006	protein_coding	genic
FBgn0000715	protein_coding	genic
FBgn0261698	protein_coding	genic
FBgn0033969	protein_coding	genic
FBgn0034636	protein_coding	genic
FBgn0033993	protein_coding	genic
FBgn0033117	protein_coding	genic
FBgn0263543	ncRNA	genic
FBgn0053144	protein_coding	genic
FBti0061181	transposable_element	genic
FBgn0034179	protein_coding	genic
FBti0215385	transposable_element	genic
FBti0061342	transposable_element	genic
FBgn0043792	protein_coding	genic
FBgn0286007	ncRNA	genic
FBgn0287825	protein_coding	genic
FBti0063279	transposable_element	genic
FBgn0266625	ncRNA	genic
FBgn0000078	protein_coding	genic
FBtr0304390_df_nrg	ncRNA	genic
FBgn0033221	protein_coding	genic
FBgn0033186	protein_coding	genic
FBgn0034985	protein_coding	genic
FBgn0033286	protein_coding	genic
FBgn0003863	protein_coding	genic
FBgn0033065	protein_coding	genic
FBgn0262881	protein_coding	genic
FBgn0266805	ncRNA	genic
FBti0061206	transposable_element	genic
FBti0060613	transposable_element	genic
FBgn0010620	protein_coding	genic
FBti0019927	transposable_element	genic
FBgn0085264	protein_coding	genic
FBti0061261	transposable_element	genic
FBgn0034278	protein_coding	genic
FBgn0015801	protein_coding	genic
FBgn0026378	protein_coding	genic
FBgn0266638	ncRNA	genic
FBgn0033897	protein_coding	genic
FBti0064047	transposable_element	genic
FBgn0261501	protein_coding	genic
FBgn0266803	ncRNA	genic
FBgn0033710	protein_coding	genic
FBti0060515	transposable_element	genic
FBgn0266525	protein_coding	genic
FBti0061519	transposable_element	genic
FBgn0266863	ncRNA	genic
FBgn0026389	protein_coding	genic
FBti0064007	transposable_element	genic
FBgn0003074	protein_coding	genic
FBti0060309	transposable_element	genic
FBti0062395	transposable_element	genic
FBgn0259183	protein_coding	genic
FBgn0262867	protein_coding	genic
FBgn0033101	protein_coding	genic
FBgn0053438	rRNA	genic
FBti0061692	transposable_element	genic
FBti0060079	transposable_element	genic
FBgn0086904	protein_coding	genic
FBgn0267398	protein_coding	genic
FBti0064032	transposable_element	genic
FBti0062281	transposable_element	genic
FBgn0034172	protein_coding	genic
FBgn0033853	protein_coding	genic
FBgn0033446	protein_coding	genic
FBti0061775	transposable_element	genic
FBti0215280	transposable_element	genic
FBgn0266791	ncRNA	genic
FBgn0260799	protein_coding	genic
FBgn0265539	ncRNA	genic
FBgn0035056	protein_coding	genic
FBgn0063388	snoRNA	genic
FBgn0025827	protein_coding	genic
FBtr0472808_df_nrg	ncRNA	genic
FBgn0034739	protein_coding	genic
FBgn0283508	protein_coding	genic
FBti0062470	transposable_element	genic
FBgn0034520	protein_coding	genic
FBti0061820	transposable_element	genic
FBgn0016697	protein_coding	genic
FBtr0445466_df_nrg	ncRNA	genic
FBti0064284	transposable_element	genic
FBgn0034408	protein_coding	genic
FBti0059659	transposable_element	genic
FBti0061716	transposable_element	genic
FBgn0050074	protein_coding	genic
FBgn0259711	protein_coding	genic
FBti0060849	transposable_element	genic
FBgn0265154	pseudogene	genic
FBgn0086658	snoRNA	genic
FBgn0053367	rRNA	genic
FBgn0033807	protein_coding	genic
FBtr0309585_df_nrg	ncRNA	genic
FBgn0050082	protein_coding	genic
FBti0061268	transposable_element	genic
FBgn0289443	ncRNA	genic
FBti0061693	transposable_element	genic
FBgn0033528	protein_coding	genic
FBgn0050231	tRNA	genic
FBgn0022700	protein_coding	genic
FBti0061123	transposable_element	genic
FBti0063862	transposable_element	genic
FBgn0042180	protein_coding	genic
FBti0215115	transposable_element	genic
FBgn0033845	protein_coding	genic
FBti0061325	transposable_element	genic
FBgn0033769	protein_coding	genic
FBgn0259726	protein_coding	genic
FBti0061347	transposable_element	genic
FBgn0082951	snoRNA	genic
FBgn0086024	snoRNA	genic
FBti0060950	transposable_element	genic
FBgn0033668	protein_coding	genic
FBti0018893	transposable_element	genic
FBgn0287612	ncRNA	genic
FBgn0033777	protein_coding	genic
FBgn0011958	tRNA	genic
FBgn0021895	protein_coding	genic
FBgn0034727	protein_coding	genic
FBti0059807	transposable_element	genic
FBgn0040726	protein_coding	genic
FBgn0034499	protein_coding	genic
FBgn0040294	protein_coding	genic
FBgn0033402	protein_coding	genic
FBti0018918	transposable_element	genic
FBgn0033021	protein_coding	genic
FBgn0053988	protein_coding	genic
FBti0062424	transposable_element	genic
FBgn0050053	protein_coding	genic
FBgn0265193	protein_coding	genic
FBgn0263092	pseudogene	genic
FBgn0034442	protein_coding	genic
FBti0060887	transposable_element	genic
RR50207_transposable_element	transposable_element	genic
FBti0060532	transposable_element	genic
FBti0061640	transposable_element	genic
FBgn0034871	protein_coding	genic
FBti0062616	transposable_element	genic
FBtr0309587_df_nrg	ncRNA	genic
FBgn0034971	protein_coding	genic
FBgn0286203	protein_coding	genic
FBgn0261705	protein_coding	genic
FBgn0085414	protein_coding	genic
FBtr0304286_df_nrg	ncRNA	genic
FBti0019922	transposable_element	genic
FBgn0027872	protein_coding	genic
FBti0064081	transposable_element	genic
FBgn0033188	protein_coding	genic
FBtr0304459_df_nrg	ncRNA	genic
FBgn0017558	protein_coding	genic
FBti0061833	transposable_element	genic
FBgn0265345	ncRNA	genic
FBgn0287609	ncRNA	genic
FBgn0044020	protein_coding	genic
FBti0059727	transposable_element	genic
FBgn0033640	protein_coding	genic
FBti0062401	transposable_element	genic
FBtr0304258_df_nrg	ncRNA	genic
FBti0062529	transposable_element	genic
FBgn0054029	protein_coding	genic
FBti0061726	transposable_element	genic
FBti0061456	transposable_element	genic
FBti0019019	transposable_element	genic
FBti0061178	transposable_element	genic
FBgn0053414	rRNA	genic
FBgn0034215	protein_coding	genic
FBti0062530	transposable_element	genic
FBti0018953	transposable_element	genic
FBgn0085408	protein_coding	genic
FBgn0002535	protein_coding	genic
FBgn0033471	protein_coding	genic
FBti0063687	transposable_element	genic
FBgn0265696	ncRNA	genic
FBgn0053198	protein_coding	genic
FBgn0034438	protein_coding	genic
FBti0060970	transposable_element	genic
FBgn0003401	protein_coding	genic
FBtr0309661_df_nrg	ncRNA	genic
FBgn0034882	protein_coding	genic
FBti0060861	transposable_element	genic
FBgn0029501	protein_coding	genic
FBgn0034225	protein_coding	genic
FBgn0086603	snoRNA	genic
FBgn0001220	protein_coding	genic
FBti0059733	transposable_element	genic
FBti0061214	transposable_element	genic
FBgn0263518	ncRNA	genic
FBti0063240	transposable_element	genic
FBgn0040733	protein_coding	genic
FBgn0034397	protein_coding	genic
FBti0060253	transposable_element	genic
FBgn0028963	protein_coding	genic
FBgn0034122	protein_coding	genic
FBti0063007	transposable_element	genic
FBgn0025832	protein_coding	genic
FBgn0033775	protein_coding	genic
FBgn0050148	protein_coding	genic
FBti0061104	transposable_element	genic
FBgn0033498	protein_coding	genic
FBgn0020621	protein_coding	genic
FBgn0082927	snoRNA	genic
FBgn0033204	protein_coding	genic
FBgn0265348	ncRNA	genic
FBgn0033665	protein_coding	genic
FBgn0034282	protein_coding	genic
FBgn0267028	ncRNA	genic
FBgn0001269	protein_coding	genic
FBgn0261067	protein_coding	genic
FBti0060029	transposable_element	genic
FBti0019905	transposable_element	genic
FBti0215103	transposable_element	genic
FBti0059731	transposable_element	genic
FBgn0034054	protein_coding	genic
FBgn0053359	rRNA	genic
FBgn0033729	protein_coding	genic
FBgn0262817	protein_coding	genic
FBgn0261584	protein_coding	genic
FBti0063181	transposable_element	genic
FBgn0034033	protein_coding	genic
FBti0060798	transposable_element	genic
FBgn0063491	protein_coding	genic
FBgn0263848	protein_coding	genic
FBgn0034903	protein_coding	genic
FBti0059804	transposable_element	genic
FBti0059993	transposable_element	genic
FBti0061436	transposable_element	genic
FBgn0050398	protein_coding	genic
FBti0063137	transposable_element	genic
FBti0019001	transposable_element	genic
FBti0063265	transposable_element	genic
FBgn0262412	ncRNA	genic
FBti0063715	transposable_element	genic
FBti0061666	transposable_element	genic
FBgn0261581	protein_coding	genic
FBgn0000473	protein_coding	genic
FBgn0034427	protein_coding	genic
FBti0061823	transposable_element	genic
FBgn0050438	protein_coding	genic
FBgn0035027	protein_coding	genic
FBgn0259226	protein_coding	genic
FBgn0033458	protein_coding	genic
FBgn0033648	protein_coding	genic
FBgn0053384	rRNA	genic
FBgn0053366	rRNA	genic
FBgn0034127	protein_coding	genic
FBti0060256	transposable_element	genic
FBti0063742	transposable_element	genic
FBgn0034259	protein_coding	genic
FBti0019998	transposable_element	genic
FBgn0267588	ncRNA	genic
FBti0063211	transposable_element	genic
FBgn0040764	protein_coding	genic
FBgn0034381	protein_coding	genic
FBgn0050410	protein_coding	genic
FBgn0020440	protein_coding	genic
FBti0062506	transposable_element	genic
FBgn0264327	ncRNA	genic
FBgn0266432	protein_coding	genic
FBti0063152	transposable_element	genic
FBti0061114	transposable_element	genic
FBgn0264959	protein_coding	genic
FBti0060575	transposable_element	genic
FBgn0023214	protein_coding	genic
FBgn0050015	protein_coding	genic
FBti0063760	transposable_element	genic
FBgn0022987	protein_coding	genic
FBgn0033266	protein_coding	genic
FBti0063814	transposable_element	genic
FBgn0033140	protein_coding	genic
FBgn0263473	snoRNA	genic
FBtr0309692_df_nrg	ncRNA	genic
FBgn0265046	protein_coding	genic
FBgn0033736	protein_coding	genic
FBgn0264879	ncRNA	genic
FBgn0265137	protein_coding	genic
FBgn0034766	protein_coding	genic
FBti0062303	transposable_element	genic
FBgn0265302	ncRNA	genic
FBgn0085240	protein_coding	genic
FBgn0034153	protein_coding	genic
FBti0060125	transposable_element	genic
FBti0064012	transposable_element	genic
FBti0060760	transposable_element	genic
FBgn0063494	protein_coding	genic
FBgn0267728	protein_coding	genic
FBgn0265844	ncRNA	genic
FBti0063847	transposable_element	genic
FBgn0050394	protein_coding	genic
FBgn0053371	pseudogene	genic
FBti0061264	transposable_element	genic
FBgn0243516	protein_coding	genic
FBgn0034321	protein_coding	genic
FBgn0261439	protein_coding	genic
FBgn0034647	protein_coding	genic
FBgn0033028	protein_coding	genic
FBgn0034911	protein_coding	genic
FBgn0063381	snoRNA	genic
FBgn0033973	protein_coding	genic
FBgn0053433	rRNA	genic
FBgn0033447	protein_coding	genic
FBgn0034761	protein_coding	genic
FBgn0087011	protein_coding	genic
FBti0063138	transposable_element	genic
FBgn0085784	pseudogene	genic
FBti0059732	transposable_element	genic
FBgn0035092	protein_coding	genic
FBti0059802	transposable_element	genic
FBti0060909	transposable_element	genic
FBgn0033574	protein_coding	genic
FBti0063260	transposable_element	genic
FBgn0033149	protein_coding	genic
FBgn0050481	protein_coding	genic
FBgn0034300	protein_coding	genic
FBgn0260222	protein_coding	genic
FBgn0052833	protein_coding	genic
FBgn0033699	protein_coding	genic
FBgn0266639	ncRNA	genic
FBti0059973	transposable_element	genic
FBgn0053626	protein_coding	genic
FBti0215100	transposable_element	genic
FBgn0265303	ncRNA	genic
FBti0060500	transposable_element	genic
FBgn0033917	protein_coding	genic
FBgn0265699	ncRNA	genic
FBgn0034598	protein_coding	genic
FBgn0034740	protein_coding	genic
FBti0063681	transposable_element	genic
FBgn0034202	protein_coding	genic
FBgn0015872	protein_coding	genic
FBgn0266851	ncRNA	genic
FBti0062452	transposable_element	genic
FBti0063859	transposable_element	genic
FBti0061207	transposable_element	genic
FBgn0033725	protein_coding	genic
FBti0019277	transposable_element	genic
FBgn0083046	snoRNA	genic
FBgn0034053	protein_coding	genic
FBgn0053389	rRNA	genic
FBti0215107	transposable_element	genic
FBgn0033950	protein_coding	genic
FBgn0033252	protein_coding	genic
FBgn0043070	protein_coding	genic
FBgn0063379	snoRNA	genic
FBgn0058100	pseudogene	genic
FBgn0034617	protein_coding	genic
FBgn0265648	ncRNA	genic
FBgn0034377	protein_coding	genic
FBti0215314	transposable_element	genic
FBgn0067102	protein_coding	genic
FBgn0050284	protein_coding	genic
FBgn0001123	protein_coding	genic
FBgn0053388	rRNA	genic
FBgn0082981	snoRNA	genic
RR48359_transposable_element	transposable_element	genic
FBgn0263629	ncRNA	genic
FBgn0034963	protein_coding	genic
FBgn0033915	protein_coding	genic
FBgn0066292	protein_coding	genic
FBgn0053399	rRNA	genic
FBgn0050289	protein_coding	genic
FBgn0050487	protein_coding	genic
FBti0018866	transposable_element	genic
FBti0062306	transposable_element	genic
FBgn0015543	snoRNA	genic
FBgn0034712	protein_coding	genic
FBgn0003353	protein_coding	genic
FBti0018960	transposable_element	genic
FBgn0050090	protein_coding	genic
FBgn0035032	protein_coding	genic
FBti0063142	transposable_element	genic
FBgn0053137	protein_coding	genic
FBti0063857	transposable_element	genic
FBgn0050206	tRNA	genic
FBti0060275	transposable_element	genic
FBti0062471	transposable_element	genic
FBgn0034142	protein_coding	genic
FBgn0015034	protein_coding	genic
FBgn0053775	protein_coding	genic
FBgn0050287	protein_coding	genic
FBti0063098	transposable_element	genic
FBgn0263483	snoRNA	genic
FBgn0010622	protein_coding	genic
FBgn0265843	ncRNA	genic
FBgn0027580	protein_coding	genic
FBti0063070	transposable_element	genic
FBgn0034098	protein_coding	genic
FBgn0035086	protein_coding	genic
FBti0019957	transposable_element	genic
FBgn0033476	protein_coding	genic
FBgn0033806	protein_coding	genic
FBgn0035068	protein_coding	genic
FBgn0083977	protein_coding	genic
FBgn0034820	protein_coding	genic
FBgn0034937	protein_coding	genic
FBgn0033929	protein_coding	genic
FBgn0050350	protein_coding	genic
FBgn0039993	protein_coding	genic
FBgn0034458	protein_coding	genic
FBgn0262513	protein_coding	genic
RR49783_transposable_element	transposable_element	genic
FBgn0265861	ncRNA	genic
FBgn0261041	protein_coding	genic
FBgn0033212	protein_coding	genic
FBgn0045800	ncRNA	genic
FBti0061348	transposable_element	genic
FBgn0033767	protein_coding	genic
FBgn0053419	rRNA	genic
FBgn0261807	protein_coding	genic
FBti0060510	transposable_element	genic
FBgn0033168	protein_coding	genic
FBgn0033954	protein_coding	genic
FBgn0010482	protein_coding	genic
FBti0061522	transposable_element	genic
FBti0064169	transposable_element	genic
FBgn0264540	protein_coding	genic
FBgn0259211	protein_coding	genic
FBgn0261612	protein_coding	genic
FBgn0286782	protein_coding	genic
FBgn0265194	protein_coding	genic
FBgn0261673	protein_coding	genic
FBgn0034082	protein_coding	genic
FBti0061451	transposable_element	genic
FBgn0050203	protein_coding	genic
FBti0062396	transposable_element	genic
FBti0019902	transposable_element	genic
FBgn0053182	protein_coding	genic
FBti0061113	transposable_element	genic
FBgn0034002	protein_coding	genic
FBgn0005614	protein_coding	genic
FBti0061210	transposable_element	genic
FBgn0028552	protein_coding	genic
FBgn0034631	protein_coding	genic
FBgn0017414	protein_coding	genic
FBgn0265346	ncRNA	genic
FBti0063984	transposable_element	genic
FBgn0033571	protein_coding	genic
FBgn0033521	protein_coding	genic
FBgn0034494	protein_coding	genic
FBgn0053417	rRNA	genic
FBgn0262820	protein_coding	genic
FBgn0028743	protein_coding	genic
FBgn0003044	protein_coding	genic
FBti0061267	transposable_element	genic
FBgn0265764	ncRNA	genic
FBgn0004919	protein_coding	genic
FBgn0001124	protein_coding	genic
FBgn0263558	ncRNA	genic
FBgn0265642	ncRNA	genic
FBgn0010621	protein_coding	genic
FBgn0034159	protein_coding	genic
FBgn0040093	protein_coding	genic
FBgn0288433	protein_coding	genic
FBgn0050447	protein_coding	genic
FBgn0027054	protein_coding	genic
FBti0063207	transposable_element	genic
FBgn0010551	protein_coding	genic
FBgn0033883	protein_coding	genic
FBgn0050042	protein_coding	genic
FBgn0259968	protein_coding	genic
FBgn0034382	protein_coding	genic
FBgn0033292	protein_coding	genic
FBgn0021795	protein_coding	genic
FBgn0034023	protein_coding	genic
FBti0060494	transposable_element	genic
FBti0059637	transposable_element	genic
FBti0063160	transposable_element	genic
FBgn0034726	protein_coding	genic
FBgn0034069	protein_coding	genic
FBgn0034312	protein_coding	genic
FBgn0033226	protein_coding	genic
FBgn0053199	protein_coding	genic
FBgn0034326	protein_coding	genic
FBgn0085489	protein_coding	genic
FBgn0266849	ncRNA	genic
FBgn0034560	protein_coding	genic
FBti0061213	transposable_element	genic
FBti0060927	transposable_element	genic
FBgn0033112	protein_coding	genic
FBti0019267	transposable_element	genic
FBti0061565	transposable_element	genic
FBti0061296	transposable_element	genic
FBgn0034722	protein_coding	genic
FBgn0033454	protein_coding	genic
FBgn0083004	snoRNA	genic
FBgn0050254	tRNA	genic
FBgn0034670	protein_coding	genic
FBgn0033309	protein_coding	genic
FBgn0264496	ncRNA	genic
RR50204_transposable_element	transposable_element	genic
FBgn0053477	protein_coding	genic
FBgn0033095	protein_coding	genic
FBti0019926	transposable_element	genic
FBgn0033721	protein_coding	genic
FBti0063198	transposable_element	genic
FBgn0033523	protein_coding	genic
FBgn0053427	rRNA	genic
FBti0060410	transposable_element	genic
FBgn0260763	protein_coding	genic
FBgn0053445	rRNA	genic
FBgn0263566	ncRNA	genic
FBgn0033512	protein_coding	genic
FBgn0266808	ncRNA	genic
FBgn0050290	protein_coding	genic
FBgn0003162	protein_coding	genic
FBgn0050479	protein_coding	genic
FBgn0266807	ncRNA	genic
FBgn0053391	rRNA	genic
FBgn0265011	protein_coding	genic
FBgn0259709	protein_coding	genic
FBti0215356	transposable_element	genic
FBgn0063387	snoRNA	genic
FBgn0265003	protein_coding	genic
FBgn0022984	protein_coding	genic
FBgn0033556	protein_coding	genic
FBgn0040666	protein_coding	genic
FBti0060795	transposable_element	genic
FBgn0053402	rRNA	genic
FBti0063241	transposable_element	genic
FBgn0033388	protein_coding	genic
FBgn0034120	protein_coding	genic
FBgn0000577	protein_coding	genic
FBgn0040674	protein_coding	genic
FBgn0264878	ncRNA	genic
FBgn0266857	ncRNA	genic
FBgn0053554	protein_coding	genic
FBgn0034880	protein_coding	genic
FBgn0010226	protein_coding	genic
FBgn0263290	ncRNA	genic
FBgn0265702	ncRNA	genic
FBgn0066293	protein_coding	genic
FBgn0033524	protein_coding	genic
FBgn0265589	ncRNA	genic
FBgn0034441	protein_coding	genic
FBgn0034387	protein_coding	genic
FBgn0034269	protein_coding	genic
FBgn0266627	ncRNA	genic
FBti0063118	transposable_element	genic
FBgn0265050	ncRNA	genic
FBgn0013733	protein_coding	genic
FBti0060276	transposable_element	genic
FBgn0263557	ncRNA	genic
FBtr0472752_df_nrg	ncRNA	genic
FBgn0010358	protein_coding	genic
FBgn0034651	protein_coding	genic
FBti0062380	transposable_element	genic
FBgn0029092	protein_coding	genic
FBti0062278	transposable_element	genic
FBgn0266631	ncRNA	genic
FBgn0000615	protein_coding	genic
FBgn0262902	ncRNA	genic
FBgn0053376	rRNA	genic
FBgn0041702	protein_coding	genic
FBgn0050503	protein_coding	genic
FBgn0033826	protein_coding	genic
FBgn0035019	protein_coding	genic
FBti0059799	transposable_element	genic
FBti0063063	transposable_element	genic
FBti0215270	transposable_element	genic
FBti0059865	transposable_element	genic
FBti0063282	transposable_element	genic
FBgn0050484	protein_coding	genic
FBti0061120	transposable_element	genic
FBgn0085218	protein_coding	genic
FBti0063061	transposable_element	genic
FBgn0263774	protein_coding	genic
FBti0061344	transposable_element	genic
FBgn0034558	protein_coding	genic
FBgn0050385	protein_coding	genic
FBgn0034182	protein_coding	genic
FBgn0259708	protein_coding	genic
FBgn0266380	ncRNA	genic
FBgn0033902	protein_coding	genic
FBgn0011877	pseudogene	genic
FBgn0053476	protein_coding	genic
FBgn0084008	ncRNA	genic
FBgn0034261	protein_coding	genic
FBgn0266787	ncRNA	genic
FBgn0034755	protein_coding	genic
FBgn0011893	tRNA	genic
FBgn0034908	protein_coding	genic
FBgn0033907	protein_coding	genic
FBgn0046706	protein_coding	genic
FBgn0034693	protein_coding	genic
FBti0215104	transposable_element	genic
FBgn0050416	protein_coding	genic
FBgn0034580	protein_coding	genic
FBti0018873	transposable_element	genic
FBgn0263697	protein_coding	genic
FBgn0034759	protein_coding	genic
FBgn0033243	protein_coding	genic
FBti0060925	transposable_element	genic
FBgn0011934	tRNA	genic
FBgn0034664	protein_coding	genic
FBgn0267587	ncRNA	genic
FBgn0265849	ncRNA	genic
FBgn0263324	protein_coding	genic
FBti0061461	transposable_element	genic
